time,observed,seasonal,trend,resid
2021-01-14 12:00:00+00:00,14.73,3.4771625415351548,9.399252456783378,1.8535850016814681
2021-01-14 13:00:00+00:00,15.452999999999999,2.0801023391539326,9.4110723091926207,3.961825351653447
2021-01-14 14:00:00+00:00,10.576000000000001,-1.5518479091371735,9.4231499396983978,2.7046979694387758
2021-01-14 15:00:00+00:00,10.949,-0.28022683362489498,9.4354925359182555,1.7937342977066386
2021-01-14 16:00:00+00:00,11.625999999999999,-0.17790188508298499,9.4481079847907008,2.3557939002922836
2021-01-14 17:00:00+00:00,9.3239999999999998,-1.4140601966696733,9.4610047414984155,1.2770554551712578
2021-01-14 18:00:00+00:00,11.444000000000001,-0.9961338450222772,9.4741917825469137,2.9659420624753636
2021-01-14 19:00:00+00:00,10.098000000000001,-1.2456480406742358,9.4876786706503111,1.8559693700239261
2021-01-14 20:00:00+00:00,8.9009999999999998,-1.633914839553344,9.5014753062802271,1.0334395332731177
2021-01-14 21:00:00+00:00,11.182,-0.12459887794605029,9.5155907611421711,1.7910081168038801
2021-01-14 22:00:00+00:00,13.112,-0.059131282033979438,9.530033729175253,3.6410975528587262
2021-01-14 23:00:00+00:00,12.914999999999999,-0.59656770734043418,9.5448119656392301,3.9667557417012027
2021-01-15 00:00:00+00:00,9.4809999999999999,-0.93267812131034045,9.5599320734710211,0.85374604783931929
2021-01-15 01:00:00+00:00,11.319000000000001,-0.89433234677578166,9.5753996647351265,2.6379326820406561
2021-01-15 02:00:00+00:00,11.944000000000001,-0.51605322135921428,9.5912205413437306,2.8688326800154851
2021-01-15 03:00:00+00:00,9.3789999999999996,-0.63283689906336493,9.6074013665892561,0.40443553247410868
2021-01-15 04:00:00+00:00,8.8719999999999999,-0.83107143749988033,9.6239494645584873,0.079121972941392116
2021-01-15 05:00:00+00:00,8.5559999999999992,-0.88256440551010018,9.6408725438625158,-0.20230813835241612
2021-01-15 06:00:00+00:00,9.6760000000000002,-0.64329087278769137,9.6581788420648742,0.66111203072281732
2021-01-15 07:00:00+00:00,10.221,-0.24358181386041844,9.6758773261405135,0.78870448771990453
2021-01-15 08:00:00+00:00,9.3360000000000003,0.39803424396490383,9.6939776623402381,-0.75601190630514203
2021-01-15 09:00:00+00:00,13.002000000000001,2.7236909276778731,9.7124904348074406,0.56581863751468653
2021-01-15 10:00:00+00:00,28.594000000000001,2.6803609035460676,9.7314271726193002,16.182211923834636
2021-01-15 11:00:00+00:00,29.992999999999999,1.6660941965673395,9.750800176545809,18.57610562688685
2021-01-15 12:00:00+00:00,20.645,2.8251555013296201,9.7706223536505821,8.0492221450197956
2021-01-15 13:00:00+00:00,11.989000000000001,2.6457914855098577,9.7909072915899227,-0.44769877709977912
2021-01-15 14:00:00+00:00,7.016,-1.2022704530486055,9.8116690932477653,-1.59339864019916
2021-01-15 15:00:00+00:00,6.1790000000000003,-0.098906748211787132,9.8329224542205331,-3.5550157060087457
2021-01-15 16:00:00+00:00,7.0069999999999997,-0.060383732494013298,9.8546827307670846,-2.7872989982730711
2021-01-15 17:00:00+00:00,4.7770000000000001,-1.2309153597431219,9.8769658444174588,-3.8690504846743368
2021-01-15 18:00:00+00:00,6.2590000000000003,-0.82574077271654023,9.899788136475232,-2.8150473637586915
2021-01-15 19:00:00+00:00,7.0270000000000001,-1.0519217498458735,9.9231659194021749,-1.8442441695563012
2021-01-15 20:00:00+00:00,5.1799999999999997,-1.3939430630457503,9.9471135513223654,-3.3731704882766156
2021-01-15 21:00:00+00:00,6.8159999999999998,-0.27034912239494324,9.9716430615375042,-2.8852939391425609
2021-01-15 22:00:00+00:00,6.6029999999999998,-0.16074356178364213,9.9967645295080629,-3.2330209677244213
2021-01-15 23:00:00+00:00,7.1340000000000003,-0.34562236551429959,10.022486244317456,-2.5428638788031561
2021-01-16 00:00:00+00:00,5.7469999999999999,-0.99485306581986688,10.048814679380598,-3.3069616135607314
2021-01-16 01:00:00+00:00,6.5700000000000003,-0.99051395475106774,10.075754724345373,-2.5152407695943051
2021-01-16 02:00:00+00:00,7.7519999999999998,-0.5855973200883724,10.103310428977583,-1.7657131088892104
2021-01-16 03:00:00+00:00,6.7569999999999997,-0.6865563060454376,10.131486660039496,-2.6879303539940587
2021-01-16 04:00:00+00:00,7.8150000000000004,-0.81448287458837787,10.16028993029105,-1.5308070557026721
2021-01-16 05:00:00+00:00,5.4050000000000002,-1.1379532177796665,10.189728152174183,-3.6467749343945162
2021-01-16 06:00:00+00:00,7.0439999999999996,-0.50049861209349422,10.219810274500992,-2.6753116624074975
2021-01-16 07:00:00+00:00,6.7240000000000002,-0.25447214677534458,10.250546262354943,-3.2720741155795983
2021-01-16 08:00:00+00:00,6.7400000000000002,0.28412405114904282,10.281947228358925,-3.8260712795079677
2021-01-16 09:00:00+00:00,17.198,2.8799242044212225,10.314025411384,4.0040503841947785
2021-01-16 10:00:00+00:00,39.213999999999999,2.678737716418802,10.346793895225149,26.18846838835605
2021-01-16 11:00:00+00:00,55.534999999999997,0.89990678565391202,10.38026626299297,44.254826951353117
2021-01-16 12:00:00+00:00,36.679000000000002,2.3800823921192933,10.414456600218934,23.884461007661777
2021-01-16 13:00:00+00:00,13.849,2.9832573651729213,10.449379461861453,0.4163631729656263
2021-01-16 14:00:00+00:00,5.7080000000000002,-0.61948361757580406,10.485049724267576,-4.1575661066917711
2021-01-16 15:00:00+00:00,6.9459999999999997,0.015299798629511585,10.521482405551474,-3.5907822041809858
2021-01-16 16:00:00+00:00,7.1189999999999998,-0.036886446222956337,10.558692672943867,-3.4028062267209105
2021-01-16 17:00:00+00:00,5.5279999999999996,-1.1447848406465055,10.596695800328281,-3.9239109596817752
2021-01-16 18:00:00+00:00,6.5730000000000004,-0.66142244905793079,10.635507168996924,-3.4010847199389929
2021-01-16 19:00:00+00:00,5.8929999999999998,-0.9038412937660667,10.675142191735535,-3.8783008979694689
2021-01-16 20:00:00+00:00,7.3239999999999998,-1.3661235992049101,10.715615066319117,-2.0254914671142075
2021-01-16 21:00:00+00:00,6.4390000000000001,-0.36294232889251332,10.756937191859148,-3.9549948629666343
2021-01-16 22:00:00+00:00,8.8350000000000009,-0.21451215522306,10.799117052919817,-1.7496048976967558
2021-01-16 23:00:00+00:00,6.4640000000000004,-0.017210093288641204,10.842160514114946,-4.3609504208263044
2021-01-17 00:00:00+00:00,7.0419999999999998,-0.89539568578707529,10.886071054168189,-2.9486753683811138
2021-01-17 01:00:00+00:00,6.6029999999999998,-1.0927889966874695,10.930850178126756,-3.2350611814392867
2021-01-17 02:00:00+00:00,7.0869999999999997,-0.7022883259105579,10.976497856400039,-3.187209530489481
2021-01-17 03:00:00+00:00,6.8049999999999997,-0.71303205215914778,11.023014882914833,-3.5049828307556847
2021-01-17 04:00:00+00:00,7.3789999999999996,-0.72599359420470977,11.070403513283866,-2.965409919079157
2021-01-17 05:00:00+00:00,5.6100000000000003,-1.2550101572451751,11.118667325723985,-4.25365716847881
2021-01-17 06:00:00+00:00,8.2669999999999995,-0.39967937886973059,11.167810966298534,-2.5011315874288034
2021-01-17 07:00:00+00:00,7.4539999999999997,-0.2155786787273386,11.217839831209961,-3.5482611524826222
2021-01-17 08:00:00+00:00,9.8360000000000003,0.21664357806582091,11.268759684451938,-1.6494032625177582
2021-01-17 09:00:00+00:00,7.7560000000000002,3.0786415755941388,11.320576651873395,-6.6432182274675338
2021-01-17 10:00:00+00:00,6.5199999999999996,2.5282346764848218,11.373297588920554,-7.3815322654053759
2021-01-17 11:00:00+00:00,6.4020000000000001,0.15194612286687148,11.426929903299008,-5.1768760261658802
2021-01-17 12:00:00+00:00,7.6710000000000003,2.0223540594823204,11.481481460457047,-5.8328355199393673
2021-01-17 13:00:00+00:00,13.4,3.2133862308697094,11.536960618660205,-1.3503468495299131
2021-01-17 14:00:00+00:00,5.8810000000000002,0.041716779402772186,11.593376292798862,-5.7540930722016341
2021-01-17 15:00:00+00:00,7.375,0.026815063411293583,11.650737853664864,-4.3025529170761576
2021-01-17 16:00:00+00:00,6.3259999999999996,-0.19506897143818769,11.70905505729792,-5.1879860858597331
2021-01-17 17:00:00+00:00,7.1769999999999996,-1.1562857086559113,11.768338177888532,-3.4350524692326214
2021-01-17 18:00:00+00:00,5.9829999999999997,-0.61708883247555679,11.82859769122928,-5.2285088587537238
2021-01-17 19:00:00+00:00,6.9039999999999999,-0.95312516719071105,11.889843685260876,-4.0327185180701655
2021-01-17 20:00:00+00:00,7.2770000000000001,-1.542045379542865,11.952085143119849,-3.1330397635769831
2021-01-17 21:00:00+00:00,7.9199999999999999,-0.42458991707287774,12.015328866813272,-3.6707389497403948
2021-01-17 22:00:00+00:00,7.4290000000000003,-0.24813103628267807,12.079579484550381,-4.4024484482677027
2021-01-17 23:00:00+00:00,7.1239999999999997,0.32020872823172564,12.144839701131247,-5.3410484293629725
2021-01-18 00:00:00+00:00,7.3490000000000002,-0.56683329398055049,12.21111051682673,-4.2952772228461793
2021-01-18 01:00:00+00:00,7.4630000000000001,-1.0488141428434044,12.278390739346477,-3.7665765965030733
2021-01-18 02:00:00+00:00,6.9950000000000001,-0.71150580907260608,12.346677426524476,-4.6401716174518697
2021-01-18 03:00:00+00:00,8.1370000000000005,-0.56897638308825949,12.415967843905502,-3.7099914608172426
2021-01-18 04:00:00+00:00,7.7999999999999998,-0.55459887194977986,12.486259666822621,-4.1316607948728414
2021-01-18 05:00:00+00:00,8.6539999999999999,-1.1925279654602088,12.557551019935168,-2.7110230544749605
2021-01-18 06:00:00+00:00,8.8079999999999998,-0.41116664091226385,12.629840874525545,-3.4106742336132818
2021-01-18 07:00:00+00:00,7.593,-0.2713885539420513,12.703128767762164,-4.8387402138201132
2021-01-18 08:00:00+00:00,9.0380000000000003,0.2510791169062605,12.777414775893465,-3.9904938927997264
2021-01-18 09:00:00+00:00,10.183,3.2942698549814731,12.852699151252809,-5.9639690062342821
2021-01-18 10:00:00+00:00,15.888,2.2612066348425568,12.928981853666347,0.69781151149109633
2021-01-18 11:00:00+00:00,8.8900000000000006,-0.41016294011648702,13.006262573288964,-3.7060996331724763
2021-01-18 12:00:00+00:00,9.6110000000000007,1.5689127216154251,13.084540961398037,-5.042453683013461
2021-01-18 13:00:00+00:00,10.128,3.4122059300277954,13.163816875761102,-6.4480228057888969
2021-01-18 14:00:00+00:00,8.1340000000000003,0.7561338045775341,13.244090233203123,-5.8662240377806558
2021-01-18 15:00:00+00:00,7.5010000000000003,0.12981213992558516,13.325360877113308,-5.9541730170388929
2021-01-18 16:00:00+00:00,8.3409999999999993,-0.3994745183786268,13.407628984092138,-4.6671544657135122
2021-01-18 17:00:00+00:00,8.8109999999999999,-1.1643158729476975,13.490895236462881,-3.5155793635151849
2021-01-18 18:00:00+00:00,10.574999999999999,-0.77089153902418595,13.575160958212791,-2.229269419188606
2021-01-18 19:00:00+00:00,8.8320000000000007,-1.2880493273503335,13.660427788447359,-3.5403784610970259
2021-01-18 20:00:00+00:00,8.766,-1.9060839788227377,13.746698077963995,-3.0746140991412574
2021-01-18 21:00:00+00:00,9.141,-0.50152972099526005,13.833974414103865,-4.1914446931086058
2021-01-18 22:00:00+00:00,8.0359999999999996,-0.3548898388764874,13.922257610170126,-5.53136777129364
2021-01-18 23:00:00+00:00,9.0039999999999996,0.49974919282851804,14.011546716206196,-5.5072959090347151
2021-01-19 00:00:00+00:00,6.79,-0.28468922796747886,14.101839425342257,-7.0271501973747785
2021-01-19 01:00:00+00:00,6.9290000000000003,-0.99266215986355277,14.193132442530887,-6.2714702826673339
2021-01-19 02:00:00+00:00,9.1760000000000002,-0.74943499430264549,14.285422667404857,-4.3599876731022125
2021-01-19 03:00:00+00:00,10.999000000000001,-0.39363005876503809,14.378707768135119,-2.986077709370079
2021-01-19 04:00:00+00:00,11.273999999999999,-0.40400923892115959,14.4729865660233,-2.7949773271021403
2021-01-19 05:00:00+00:00,9.7850000000000001,-1.0892809737816558,14.568259100145751,-3.6939781263640956
2021-01-19 06:00:00+00:00,11.204000000000001,-0.54377937073650795,14.664526666033691,-2.9167472952971814
2021-01-19 07:00:00+00:00,11.978,-0.40354174065107529,14.761791874969953,-2.380250134318878
2021-01-19 08:00:00+00:00,12.988,0.41596098489330569,14.860058622147349,-2.2880196070406562
2021-01-19 09:00:00+00:00,15.801,3.4906202416567087,14.959331817420969,-2.6489520590776774
2021-01-19 10:00:00+00:00,11.683,2.055505868059043,15.059617542207086,-5.4321234102661293
2021-01-19 11:00:00+00:00,11.646000000000001,-0.50084571333771954,15.160922859368197,-3.0140771460304769
2021-01-19 12:00:00+00:00,11.596,1.2487531471670503,15.263254841087647,-4.9160079882546981
2021-01-19 13:00:00+00:00,13.391,3.7424912212712407,15.366620563195299,-5.7181117844665401
2021-01-19 14:00:00+00:00,16.568999999999999,1.7100967107746112,15.471027849202391,-0.6121245599770031
2021-01-19 15:00:00+00:00,17.335999999999999,0.3719929627209746,15.576484663463939,1.3875223738150861
2021-01-19 16:00:00+00:00,16.989999999999998,-0.55891353692247758,15.682998688423973,1.8659148484985035
2021-01-19 17:00:00+00:00,13.904,-1.2130611073223685,15.790576845176306,-0.67351573785393803
2021-01-19 18:00:00+00:00,13.752000000000001,-1.0856422681123012,15.899225484856203,-1.0615832167439017
2021-01-19 19:00:00+00:00,15.984999999999999,-1.8301320235769412,16.008950402701185,1.8061816208757548
2021-01-19 20:00:00+00:00,13.704000000000001,-2.3146275338835487,16.119757110781777,-0.10112957689822721
2021-01-19 21:00:00+00:00,14.6,-0.57937393329983777,16.231650793637662,-1.052276860337825
2021-01-19 22:00:00+00:00,14.785,-0.55305915099819547,16.344635101280822,-1.0065759502826275
2021-01-19 23:00:00+00:00,17.559999999999999,0.50047246001769796,16.458713341359818,0.60081419862248353
2021-01-20 00:00:00+00:00,15.318,-0.14824314080848922,16.573888732119432,-1.1076455913109431
