time,precip,roll24,lof_score,is_anom
2020-01-03 08:00:00+00:00,0.80000000000000004,1.0874999999999999,1.0752279421293507,False
2020-01-03 09:00:00+00:00,0.80000000000000004,1.1208333333333333,1.0664154178221954,False
2020-01-03 10:00:00+00:00,0.59999999999999998,1.1458333333333333,1.0146420638350493,False
2020-01-03 11:00:00+00:00,0.20000000000000001,1.1541666666666666,1.0097294443298781,False
2020-01-03 12:00:00+00:00,0.69999999999999996,1.1833333333333333,1.0294953346974021,False
2020-01-03 13:00:00+00:00,1.3,1.2375,1.3167281641937214,False
2020-01-03 14:00:00+00:00,2.2999999999999998,1.3333333333333333,1.2852943226253386,False
2020-01-03 15:00:00+00:00,1.8,1.4083333333333332,1.3616825097669181,False
2020-01-03 16:00:00+00:00,0.5,1.4291666666666665,1.0936175528307848,False
2020-01-03 17:00:00+00:00,0.10000000000000001,1.4333333333333333,1.3520364739969826,False
2020-01-03 18:00:00+00:00,0.40000000000000002,1.4458333333333331,1.110376876350047,False
2020-01-03 19:00:00+00:00,0.69999999999999996,1.4541666666666666,1.0760052327125713,False
2020-01-03 20:00:00+00:00,0.69999999999999996,1.3666666666666665,1.0657984700918108,False
2020-01-03 21:00:00+00:00,0.5,1.2666666666666666,1.0386969421190024,False
2020-01-03 22:00:00+00:00,0.40000000000000002,1.1916666666666667,1.0083751405490136,False
2020-01-03 23:00:00+00:00,0.20000000000000001,1.1583333333333334,1.0085106500605956,False
2020-01-04 00:00:00+00:00,0.29999999999999999,1.1166666666666665,1.0218132554300292,False
2020-01-04 01:00:00+00:00,0.5,1.0624999999999998,1.0538748659709136,False
2020-01-04 02:00:00+00:00,0.90000000000000002,0.91250000000000009,1.0377239570631025,False
2020-01-04 03:00:00+00:00,0.90000000000000002,0.79166666666666663,0.98165779186018942,False
2020-01-04 04:00:00+00:00,1.3,0.77916666666666667,1.0214540343820309,False
2020-01-04 05:00:00+00:00,0.90000000000000002,0.79166666666666663,0.98165779186018942,False
2020-01-04 06:00:00+00:00,0.20000000000000001,0.74583333333333346,0.99729953269431026,False
2020-01-04 07:00:00+00:00,0.20000000000000001,0.71666666666666667,0.99973940433732322,False
2020-01-04 08:00:00+00:00,0.5,0.70416666666666672,0.9852825163408877,False
2020-01-04 09:00:00+00:00,0.29999999999999999,0.68333333333333346,0.995650277521125,False
2020-01-04 10:00:00+00:00,0.10000000000000001,0.66249999999999998,0.99724794072999812,False
2020-01-04 11:00:00+00:00,0,0.65416666666666667,1.0517731918475941,False
2020-01-04 12:00:00+00:00,0,0.625,0.95639650166619061,False
2020-01-04 13:00:00+00:00,0,0.5708333333333333,1.0468503995699128,False
2020-01-04 14:00:00+00:00,0,0.47499999999999992,1.0136232705556123,False
2020-01-04 15:00:00+00:00,0,0.39999999999999997,1.030891443161742,False
2020-01-04 16:00:00+00:00,0,0.37916666666666665,1.1101827527902897,False
2020-01-04 17:00:00+00:00,0,0.375,1.1358951575006837,False
2020-01-04 18:00:00+00:00,0,0.35833333333333334,1.028232100449006,False
2020-01-04 19:00:00+00:00,0.10000000000000001,0.33333333333333331,1.0193391096465017,False
2020-01-04 20:00:00+00:00,0,0.30416666666666664,1.0115508271927629,False
2020-01-04 21:00:00+00:00,0,0.28333333333333333,0.97977715406059074,False
2020-01-04 22:00:00+00:00,0,0.26666666666666666,1.0853532780487709,False
2020-01-04 23:00:00+00:00,0,0.25833333333333336,0.99787145893923113,False
2020-01-05 00:00:00+00:00,0,0.24583333333333335,0.97524765600162822,False
2020-01-05 01:00:00+00:00,0,0.22500000000000001,0.98293880254807087,False
2020-01-05 02:00:00+00:00,0,0.1875,0.95136405847997929,False
2020-01-05 03:00:00+00:00,0.10000000000000001,0.15416666666666667,1.0220034494346948,False
2020-01-05 04:00:00+00:00,0.69999999999999996,0.12916666666666668,1.0031322819855379,False
2020-01-05 05:00:00+00:00,0.69999999999999996,0.12083333333333333,1.002272262785411,False
2020-01-05 06:00:00+00:00,0.69999999999999996,0.14166666666666666,0.9959437806887016,False
2020-01-05 07:00:00+00:00,0.90000000000000002,0.17083333333333331,0.99944615386126856,False
2020-01-05 08:00:00+00:00,0.90000000000000002,0.1875,0.97758195820874538,False
2020-01-05 09:00:00+00:00,0.69999999999999996,0.20416666666666669,0.98878566215826524,False
2020-01-05 10:00:00+00:00,1.1000000000000001,0.24583333333333335,1.0160856272793226,False
2020-01-05 11:00:00+00:00,1,0.28750000000000003,0.97994925259885035,False
2020-01-05 12:00:00+00:00,1.2,0.33749999999999997,1.00955265503838,False
2020-01-05 13:00:00+00:00,0.90000000000000002,0.375,0.99997507695891275,False
2020-01-05 14:00:00+00:00,1.7,0.4458333333333333,1.0035181942046536,False
2020-01-05 15:00:00+00:00,1.8,0.52083333333333337,1.0122449883484503,False
2020-01-05 16:00:00+00:00,1.5,0.58333333333333337,1.0110953256247794,False
2020-01-05 17:00:00+00:00,0.20000000000000001,0.59166666666666667,1.0254680136060927,False
2020-01-05 18:00:00+00:00,0.10000000000000001,0.59583333333333333,1.0134254030985133,False
2020-01-05 19:00:00+00:00,0,0.59166666666666667,1.0131285560760384,False
2020-01-05 20:00:00+00:00,0,0.59166666666666667,1.0131285560760384,False
2020-01-05 21:00:00+00:00,0,0.59166666666666667,1.0131285560760384,False
2020-01-05 22:00:00+00:00,0,0.59166666666666667,1.0131285560760384,False
2020-01-05 23:00:00+00:00,0,0.59166666666666667,1.0131285560760384,False
2020-01-06 00:00:00+00:00,0,0.59166666666666667,1.0131285560760384,False
2020-01-06 01:00:00+00:00,0,0.59166666666666667,1.0131285560760384,False
2020-01-06 02:00:00+00:00,0.10000000000000001,0.59583333333333333,1.0134254030985133,False
2020-01-06 03:00:00+00:00,0.20000000000000001,0.59999999999999998,1.0246135806770469,False
2020-01-06 04:00:00+00:00,0.10000000000000001,0.57499999999999996,1.1203202273902986,False
2020-01-06 05:00:00+00:00,0.20000000000000001,0.5541666666666667,1.04362664064658,False
2020-01-06 06:00:00+00:00,0.29999999999999999,0.53749999999999998,1.0233299396121138,False
2020-01-06 07:00:00+00:00,0.20000000000000001,0.50833333333333341,1.0646222071468299,False
2020-01-06 08:00:00+00:00,0,0.47083333333333338,1.0231275141822431,False
2020-01-06 09:00:00+00:00,0,0.44166666666666671,1.0517264733644127,False
2020-01-06 10:00:00+00:00,0,0.39583333333333331,1.0384635889605243,False
2020-01-06 11:00:00+00:00,0,0.35416666666666669,0.99882637725571555,False
2020-01-06 12:00:00+00:00,0,0.30416666666666664,1.0115508271927629,False
2020-01-06 13:00:00+00:00,0,0.26666666666666666,1.0853532780487709,False
2020-01-06 14:00:00+00:00,0,0.1958333333333333,1.3255352458624663,False
2020-01-06 15:00:00+00:00,0,0.12083333333333333,1.0000000000000009,False
2020-01-06 16:00:00+00:00,0,0.058333333333333341,11805552.437997824,True
2020-01-06 17:00:00+00:00,0,0.05000000000000001,0.99999999957595676,False
2020-01-06 18:00:00+00:00,0,0.045833333333333337,1.0000001254012172,False
2020-01-06 19:00:00+00:00,0,0.045833333333333337,1.0000001254012172,False
2020-01-06 20:00:00+00:00,0,0.045833333333333337,1.0000001254012172,False
2020-01-06 21:00:00+00:00,0,0.045833333333333337,1.0000001254012172,False
2020-01-06 22:00:00+00:00,0,0.045833333333333337,1.0000001254012172,False
2020-01-06 23:00:00+00:00,0.20000000000000001,0.054166666666666669,1.0133098080454448,False
2020-01-07 00:00:00+00:00,0.29999999999999999,0.066666666666666666,0.97314355326841273,False
2020-01-07 01:00:00+00:00,0.59999999999999998,0.091666666666666674,1.0360762967437214,False
2020-01-07 02:00:00+00:00,0.5,0.10833333333333332,0.98845847345748228,False
2020-01-07 03:00:00+00:00,0.40000000000000002,0.11666666666666668,0.94412590725092305,False
2020-01-07 04:00:00+00:00,0.40000000000000002,0.12916666666666668,0.93436961736733748,False
2020-01-07 05:00:00+00:00,0.69999999999999996,0.14999999999999999,0.99253648711432829,False
2020-01-07 06:00:00+00:00,0.29999999999999999,0.14999999999999999,0.99009257887713242,False
2020-01-07 07:00:00+00:00,0.20000000000000001,0.14999999999999999,1.0030025559198843,False
2020-01-07 08:00:00+00:00,0,0.14999999999999999,0.99999999999999956,False
2020-01-07 09:00:00+00:00,0,0.14999999999999999,0.99999999999999956,False
2020-01-07 10:00:00+00:00,0.10000000000000001,0.15416666666666665,1.0220034494346948,False
2020-01-07 11:00:00+00:00,0,0.15416666666666665,1.0000000000000004,False
2020-01-07 12:00:00+00:00,0,0.15416666666666665,1.0000000000000004,False
2020-01-07 13:00:00+00:00,0,0.15416666666666665,1.0000000000000004,False
2020-01-07 14:00:00+00:00,0.20000000000000001,0.16250000000000001,1.0253838062438971,False
2020-01-07 15:00:00+00:00,1.3,0.21666666666666667,1.0840196792959784,False
2020-01-07 16:00:00+00:00,1.3,0.27083333333333331,1.0419228821501283,False
2020-01-07 17:00:00+00:00,0.40000000000000002,0.28750000000000003,1.0619553526445125,False
2020-01-07 18:00:00+00:00,1.3,0.34166666666666662,1.0127720830753613,False
2020-01-07 19:00:00+00:00,3.5,0.48749999999999999,1.2031408143077817,False
2020-01-07 20:00:00+00:00,4.5999999999999996,0.6791666666666667,1.5973706785771946,False
2020-01-07 21:00:00+00:00,2.8999999999999999,0.79999999999999993,1.068294138838469,False
2020-01-07 22:00:00+00:00,4.4000000000000004,0.98333333333333339,1.4854059107805311,False
2020-01-07 23:00:00+00:00,5.0999999999999996,1.1875,1.8730722863067126,False
2020-01-08 00:00:00+00:00,5.7999999999999998,1.4166666666666667,2.3723160770466865,False
2020-01-08 01:00:00+00:00,2.6000000000000001,1.5,1.2589992998606989,False
2020-01-08 02:00:00+00:00,0.80000000000000004,1.5125,1.0689854664438263,False
2020-01-08 03:00:00+00:00,1.7,1.5666666666666667,1.3623168168497484,False
2020-01-08 04:00:00+00:00,3.2999999999999998,1.6875,1.3262466271371247,False
2020-01-08 05:00:00+00:00,1.3999999999999999,1.7166666666666666,1.2408230253904982,False
2020-01-08 06:00:00+00:00,0.90000000000000002,1.7416666666666665,1.1040754736962366,False
2020-01-08 07:00:00+00:00,0.69999999999999996,1.7625,1.1027922641525725,False
2020-01-08 08:00:00+00:00,0.90000000000000002,1.7999999999999998,1.1160547466452755,False
2020-01-08 09:00:00+00:00,1.2,1.8499999999999999,1.1466713534476096,False
2020-01-08 10:00:00+00:00,0.90000000000000002,1.8833333333333331,1.1395895179624449,False
2020-01-08 11:00:00+00:00,0.80000000000000004,1.9166666666666663,1.1214420587018314,False
2020-01-08 12:00:00+00:00,0.90000000000000002,1.9541666666666666,1.1537775945189235,False
2020-01-08 13:00:00+00:00,0.80000000000000004,1.9874999999999998,1.1110640026675092,False
2020-01-08 14:00:00+00:00,0.69999999999999996,2.0083333333333333,1.1257120644447087,False
2020-01-08 15:00:00+00:00,1,1.9958333333333333,1.1673147932460919,False
2020-01-08 16:00:00+00:00,1,1.9833333333333334,1.1715431394775229,False
2020-01-08 17:00:00+00:00,1.3,2.0208333333333335,1.2260001756709862,False
2020-01-08 18:00:00+00:00,1.7,2.0375000000000001,1.4503396772649599,False
2020-01-08 19:00:00+00:00,1.7,1.9624999999999997,1.4411948015645344,False
2020-01-08 20:00:00+00:00,1.2,1.8208333333333335,1.1462242623852181,False
2020-01-08 21:00:00+00:00,1.2,1.7499999999999998,1.1558735952333896,False
2020-01-08 22:00:00+00:00,1.3999999999999999,1.625,1.2746037140146611,False
2020-01-08 23:00:00+00:00,1.5,1.4750000000000003,1.3366474974308684,False
2020-01-09 00:00:00+00:00,0.80000000000000004,1.2666666666666666,1.0624619053299904,False
2020-01-09 01:00:00+00:00,0.40000000000000002,1.175,1.0051736278581944,False
2020-01-09 02:00:00+00:00,0.59999999999999998,1.1666666666666667,1.0142351778632841,False
2020-01-09 03:00:00+00:00,0.29999999999999999,1.1083333333333334,1.0263899638801772,False
2020-01-09 04:00:00+00:00,0.29999999999999999,0.98333333333333339,1.182663606242361,False
2020-01-09 05:00:00+00:00,0.20000000000000001,0.93333333333333346,1.1576079030507407,False
2020-01-09 06:00:00+00:00,0,0.89583333333333337,1.0886984746737982,False
2020-01-09 07:00:00+00:00,0,0.8666666666666667,1.1091777047069955,False
2020-01-09 08:00:00+00:00,0,0.82916666666666661,1.1154546464281652,False
2020-01-09 09:00:00+00:00,0,0.77916666666666667,1.231756826455517,False
2020-01-09 10:00:00+00:00,0,0.7416666666666667,1.367916102491568,False
2020-01-09 11:00:00+00:00,0,0.70833333333333337,1.4052170394681254,False
2020-01-09 12:00:00+00:00,0,0.67083333333333339,1.1820448985438883,False
2020-01-09 13:00:00+00:00,0,0.63750000000000007,0.99874621582457157,False
2020-01-09 14:00:00+00:00,0,0.60833333333333328,0.97333818328043442,False
2020-01-09 15:00:00+00:00,0,0.56666666666666665,1.0678214852570591,False
2020-01-09 16:00:00+00:00,0,0.52500000000000002,1.0349360442116315,False
2020-01-09 17:00:00+00:00,0,0.47083333333333338,1.0231275141822431,False
2020-01-09 18:00:00+00:00,0,0.39999999999999997,1.030891443161742,False
2020-01-09 19:00:00+00:00,0,0.32916666666666666,0.99705774592576213,False
2020-01-09 20:00:00+00:00,0,0.27916666666666662,0.99056536095268821,False
2020-01-09 21:00:00+00:00,0,0.22916666666666666,1.0278221943646357,False
2020-01-09 22:00:00+00:00,0,0.17083333333333331,0.91402462480043867,False
2020-01-09 23:00:00+00:00,0,0.10833333333333334,1.0000000000000011,False
2020-01-10 00:00:00+00:00,0,0.074999999999999997,1,False
2020-01-10 01:00:00+00:00,0,0.058333333333333327,11805552.437997814,True
2020-01-10 02:00:00+00:00,0,0.033333333333333333,1.0000002128312282,False
2020-01-10 03:00:00+00:00,0,0.020833333333333332,1.0000001978644166,False
2020-01-10 04:00:00+00:00,0,0.0083333333333333332,1.0000000521814365,False
2020-01-10 05:00:00+00:00,0,0,1,False
2020-01-10 06:00:00+00:00,0,0,1,False
2020-01-10 07:00:00+00:00,0,0,1,False
2020-01-10 08:00:00+00:00,0,0,1,False
2020-01-10 09:00:00+00:00,0,0,1,False
2020-01-10 10:00:00+00:00,0,0,1,False
2020-01-10 11:00:00+00:00,0,0,1,False
2020-01-10 12:00:00+00:00,0,0,1,False
2020-01-10 13:00:00+00:00,0,0,1,False
2020-01-10 14:00:00+00:00,0,0,1,False
2020-01-10 15:00:00+00:00,0,0,1,False
2020-01-10 16:00:00+00:00,0,0,1,False
2020-01-10 17:00:00+00:00,0,0,1,False
2020-01-10 18:00:00+00:00,0,0,1,False
2020-01-10 19:00:00+00:00,0,0,1,False
2020-01-10 20:00:00+00:00,0,0,1,False
2020-01-10 21:00:00+00:00,0,0,1,False
2020-01-10 22:00:00+00:00,0,0,1,False
2020-01-10 23:00:00+00:00,0,0,1,False
2020-01-11 00:00:00+00:00,0,0,1,False
2020-01-11 01:00:00+00:00,0,0,1,False
2020-01-11 02:00:00+00:00,0,0,1,False
2020-01-11 03:00:00+00:00,0,0,1,False
2020-01-11 04:00:00+00:00,0.90000000000000002,0.037499999999999999,1.1868091910396339,False
2020-01-11 05:00:00+00:00,0.90000000000000002,0.074999999999999997,1.065203981351609,False
2020-01-11 06:00:00+00:00,0.59999999999999998,0.099999999999999992,1.0484955386501076,False
2020-01-11 07:00:00+00:00,1.8,0.17500000000000002,1.1121466342634692,False
2020-01-11 08:00:00+00:00,2.2000000000000002,0.26666666666666666,1.1848718655149058,False
2020-01-11 09:00:00+00:00,2.7999999999999998,0.3833333333333333,1.1215335254534116,False
2020-01-11 10:00:00+00:00,3.3999999999999999,0.52500000000000002,1.1887877527893866,False
2020-01-11 11:00:00+00:00,3.1000000000000001,0.65416666666666667,1.1146073492064081,False
2020-01-11 12:00:00+00:00,4.2000000000000002,0.82916666666666661,1.4111490149554029,False
2020-01-11 13:00:00+00:00,4.5999999999999996,1.0208333333333333,1.5820908443052855,False
2020-01-11 14:00:00+00:00,4.9000000000000004,1.2249999999999999,1.7464786549379798,False
2020-01-11 15:00:00+00:00,4.7999999999999998,1.425,1.7170100292195518,False
2020-01-11 16:00:00+00:00,4.7999999999999998,1.625,1.7451084115071585,False
2020-01-11 17:00:00+00:00,3.7999999999999998,1.7833333333333332,1.3891024999461907,False
2020-01-11 18:00:00+00:00,2.7000000000000002,1.8958333333333333,1.4546847619873633,False
2020-01-11 19:00:00+00:00,1.8999999999999999,1.9749999999999999,1.5064241974308408,False
2020-01-11 20:00:00+00:00,1.1000000000000001,2.0208333333333335,1.1986374864205227,False
2020-01-11 21:00:00+00:00,0.40000000000000002,2.0375000000000001,1.2062278824667076,False
2020-01-11 22:00:00+00:00,0.90000000000000002,2.0749999999999997,1.1329531930276617,False
2020-01-11 23:00:00+00:00,0.69999999999999996,2.1041666666666665,1.1597866075450378,False
2020-01-12 00:00:00+00:00,0.40000000000000002,2.1208333333333331,1.2488512861520826,False
2020-01-12 01:00:00+00:00,0.40000000000000002,2.1374999999999997,1.2623029394228853,False
2020-01-12 02:00:00+00:00,0.40000000000000002,2.1541666666666668,1.2650524197781898,False
2020-01-12 03:00:00+00:00,0.29999999999999999,2.1666666666666665,1.3538603846848218,False
2020-01-12 04:00:00+00:00,0.29999999999999999,2.1416666666666666,1.3434565791039714,False
2020-01-12 05:00:00+00:00,0.80000000000000004,2.1375000000000002,1.1635075209047656,False
2020-01-12 06:00:00+00:00,0.40000000000000002,2.1291666666666669,1.2555229994399759,False
2020-01-12 07:00:00+00:00,0.69999999999999996,2.0833333333333335,1.16030484904041,False
2020-01-12 08:00:00+00:00,0.5,2.0125000000000002,1.1539958910023558,False
2020-01-12 09:00:00+00:00,0.29999999999999999,1.9083333333333332,1.2884658031803522,False
2020-01-12 10:00:00+00:00,0.40000000000000002,1.7833333333333332,1.1720224579385599,False
2020-01-12 11:00:00+00:00,0.40000000000000002,1.6708333333333332,1.1743836856926206,False
2020-01-12 12:00:00+00:00,0.29999999999999999,1.5083333333333335,1.2485966707343414,False
2020-01-12 13:00:00+00:00,0.20000000000000001,1.325,1.097727585031965,False
2020-01-12 14:00:00+00:00,0.29999999999999999,1.1333333333333333,1.0246553755833856,False
2020-01-12 15:00:00+00:00,0.5,0.95416666666666672,1.2026714349457512,False
2020-01-12 16:00:00+00:00,0.29999999999999999,0.76666666666666661,0.99234865709374853,False
2020-01-12 17:00:00+00:00,0.5,0.62916666666666665,1.002200403274067,False
2020-01-12 18:00:00+00:00,0.5,0.53749999999999998,1.0183283296750336,False
2020-01-12 19:00:00+00:00,0.59999999999999998,0.48333333333333334,1.0041398539781305,False
2020-01-12 20:00:00+00:00,0.10000000000000001,0.44166666666666665,1.139372792732374,False
2020-01-12 21:00:00+00:00,0.10000000000000001,0.42916666666666664,1.1017320702358895,False
2020-01-12 22:00:00+00:00,0.29999999999999999,0.40416666666666662,1.0937097730079679,False
2020-01-12 23:00:00+00:00,0.59999999999999998,0.39999999999999997,0.98997916524490526,False
2020-01-13 00:00:00+00:00,0.80000000000000004,0.41666666666666669,0.99009364117869081,False
2020-01-13 01:00:00+00:00,0.40000000000000002,0.41666666666666669,1.003806730935767,False
2020-01-13 02:00:00+00:00,0.40000000000000002,0.41666666666666669,1.003806730935767,False
2020-01-13 03:00:00+00:00,0.29999999999999999,0.41666666666666669,1.0690673010453291,False
2020-01-13 04:00:00+00:00,0.20000000000000001,0.41249999999999992,1.0003552900446382,False
2020-01-13 05:00:00+00:00,0.20000000000000001,0.38750000000000001,1.0122802769768418,False
2020-01-13 06:00:00+00:00,0.20000000000000001,0.37916666666666665,1.0289192853479863,False
2020-01-13 07:00:00+00:00,0.10000000000000001,0.35416666666666674,0.98286046635595026,False
2020-01-13 08:00:00+00:00,0,0.33333333333333343,0.97906844074491162,False
2020-01-13 09:00:00+00:00,0.10000000000000001,0.32500000000000001,1.0451291292235574,False
2020-01-13 10:00:00+00:00,0.10000000000000001,0.3125,1.0892175174239245,False
2020-01-13 11:00:00+00:00,0.10000000000000001,0.29999999999999999,1.0796459096436555,False
2020-01-13 12:00:00+00:00,0.10000000000000001,0.29166666666666669,1.049967142566709,False
2020-01-13 13:00:00+00:00,0,0.28333333333333338,0.97719499445363467,False
2020-01-13 14:00:00+00:00,0,0.27083333333333331,1.048074518190147,False
2020-01-13 15:00:00+00:00,0,0.25,0.97563623911494801,False
2020-01-13 16:00:00+00:00,0,0.23750000000000002,1.0877396812219757,False
2020-01-13 17:00:00+00:00,0,0.21666666666666667,0.99999999999999933,False
2020-01-13 18:00:00+00:00,0,0.19583333333333333,1.3255352458624685,False
2020-01-13 19:00:00+00:00,0.10000000000000001,0.17500000000000002,1.0783948304323501,False
2020-01-13 20:00:00+00:00,0.10000000000000001,0.17500000000000002,1.0783948304323501,False
2020-01-13 21:00:00+00:00,0.10000000000000001,0.17500000000000002,1.0783948304323501,False
2020-01-13 22:00:00+00:00,0.20000000000000001,0.17083333333333336,1.0476446773173593,False
2020-01-13 23:00:00+00:00,0.10000000000000001,0.14999999999999999,0.96994863354464989,False
2020-01-14 00:00:00+00:00,0.10000000000000001,0.12083333333333335,0.98963221493951825,False
2020-01-14 01:00:00+00:00,0.29999999999999999,0.11666666666666665,0.96292083253038385,False
2020-01-14 02:00:00+00:00,0.59999999999999998,0.125,1.01225946325746,False
2020-01-14 03:00:00+00:00,0.69999999999999996,0.14166666666666669,0.9959437806887016,False
2020-01-14 04:00:00+00:00,0.90000000000000002,0.17083333333333331,0.99944615386126856,False
2020-01-14 05:00:00+00:00,1.5,0.22500000000000001,1.0680796995000204,False
2020-01-14 06:00:00+00:00,0.59999999999999998,0.24166666666666667,1.032791881698101,False
2020-01-14 07:00:00+00:00,0.20000000000000001,0.24583333333333335,0.999963472553555,False
2020-01-14 08:00:00+00:00,0.10000000000000001,0.25000000000000006,0.95890085295396876,False
2020-01-14 09:00:00+00:00,0.10000000000000001,0.25,0.95890085295396876,False
2020-01-14 10:00:00+00:00,0.20000000000000001,0.25416666666666671,0.99940077409930594,False
2020-01-14 11:00:00+00:00,0.20000000000000001,0.25833333333333336,0.99637791603767878,False
2020-01-14 12:00:00+00:00,0.20000000000000001,0.26250000000000001,0.99458294367422717,False
2020-01-14 13:00:00+00:00,0.20000000000000001,0.27083333333333331,0.99044625089556204,False
2020-01-14 14:00:00+00:00,0.29999999999999999,0.28333333333333333,1.0613357911090702,False
2020-01-14 15:00:00+00:00,0.20000000000000001,0.29166666666666669,1.0162337664945251,False
2020-01-14 16:00:00+00:00,0.20000000000000001,0.29999999999999999,1.0309557111232668,False
2020-01-14 17:00:00+00:00,0.59999999999999998,0.32500000000000001,1.0088218877036765,False
2020-01-14 18:00:00+00:00,0.10000000000000001,0.32916666666666666,1.0277919246963569,False
2020-01-14 19:00:00+00:00,0.20000000000000001,0.33333333333333331,1.0811462898119095,False
2020-01-14 20:00:00+00:00,0.20000000000000001,0.33749999999999997,1.0808908972610503,False
2020-01-14 21:00:00+00:00,0.29999999999999999,0.34583333333333338,1.0733568818508965,False
2020-01-14 22:00:00+00:00,0.80000000000000004,0.37083333333333329,1.0001751650883379,False
2020-01-14 23:00:00+00:00,0.69999999999999996,0.39583333333333331,0.99309432926310215,False
2020-01-15 00:00:00+00:00,1,0.43333333333333335,1.0079592002437876,False
2020-01-15 01:00:00+00:00,0.69999999999999996,0.44999999999999996,0.99064384738244515,False
2020-01-15 02:00:00+00:00,0.59999999999999998,0.44999999999999996,0.99456244515345082,False
2020-01-15 03:00:00+00:00,1.2,0.47083333333333338,1.0320664710694401,False
2020-01-15 04:00:00+00:00,1.5,0.49583333333333335,1.0036628033484469,False
2020-01-15 05:00:00+00:00,1.8,0.5083333333333333,1.0104183914912814,False
2020-01-15 06:00:00+00:00,0.90000000000000002,0.52083333333333337,1.018574188866477,False
2020-01-15 07:00:00+00:00,0.5,0.53333333333333333,1.0182199737359949,False
